,price,brand,year,mileage
1598,21000,ford,2019,65602.148
1599,22500,ford,2019,41227.407
1600,29000,ford,2019,18775.421
1601,13200,ford,2013,222885.116
1602,25500,ford,2019,21953.196
1603,25700,ford,2016,238027.415
1604,18900,ford,2015,71529.704
1605,31500,ford,2019,32754.413
1606,45500,ford,2017,106782.894
1607,11000,ford,2017,70042.988
1608,18288,ford,2015,72755.762
1609,20000,ford,2017,137871.992
1610,36600,ford,2016,94773.318
1611,18299,ford,2015,96329.221
1612,10000,ford,2017,56348.789
1613,4100,ford,2012,161324.776
1614,30995,ford,2015,252704.713
1615,1750,ford,2012,291737.444
1616,31500,ford,2019,37364.198
1617,13500,ford,2016,141086.774
1618,7500,ford,2014,262135.062
1619,650,ford,2017,0.0
1620,22800,ford,2019,52334.334
1621,11300,ford,2016,111667.818
1622,32700,ford,2014,122824.624
1623,1350,ford,2012,262804.406
1624,21900,ford,2019,76633.452
1625,11700,ford,2014,217670.347
1626,6500,ford,2014,237975.927
1627,9800,ford,2014,119357.22899999999
1628,11000,ford,2014,124514.074
1629,1150,ford,2014,198468.541
1630,13000,ford,2013,219887.549
1631,5500,ford,2013,176346.4
1632,6000,ford,2014,201718.721
1633,11200,ford,2013,197683.349
1634,5000,ford,2016,178319.03399999999
1635,23400,ford,2019,19626.582
1636,13500,ford,2019,73228.808
1637,22900,ford,2019,25190.504
1638,20000,ford,2020,38590.256
1639,22900,ford,2019,25455.989
1640,27000,ford,2020,20511.532
1641,54500,ford,2019,15872.785
1642,20600,ford,2020,28733.522
1643,23500,ford,2019,10797.999
1644,53000,ford,2019,24036.851
1645,23600,ford,2019,25454.38
1646,33500,ford,2019,9879.26
1647,24400,ford,2019,41113.168
1648,13000,ford,2016,88469.256
1649,48400,ford,2019,39875.847
1650,26500,ford,2014,238843.17799999999
1651,46200,ford,2019,55013.319
1652,9300,ford,2013,132053.848
1653,13500,ford,2012,168235.431
1654,27600,ford,2019,21343.385
1655,7400,ford,2013,214502.226
1656,26500,ford,2019,36134.922
1657,26000,ford,2013,112800.554
1658,24500,ford,2019,38152.608
1659,2100,ford,2012,163873.432
1660,16700,ford,2019,24125.346
1661,17500,ford,2015,96099.134
1662,17000,ford,2019,26464.832
1663,22500,ford,2015,46340.809
1664,34500,ford,2019,46561.242
1665,16600,ford,2019,30606.398
1666,7500,ford,2014,150975.688
1667,34500,ford,2019,40299.014
1668,25000,ford,2019,35909.662
1669,36000,ford,2019,27837.309
1670,23700,ford,2019,44107.517
1671,28600,ford,2019,63930.397
1672,23500,ford,2013,119379.755
1673,25300,ford,2019,71412.247
1674,24900,ford,2019,30813.959
1675,20300,ford,2012,303125.946
1676,23400,ford,2020,3945.268
1677,14600,ford,2019,58329.468
1678,25500,ford,2019,43661.824
1679,14700,ford,2019,57845.159
1680,33700,ford,2019,56670.589
1681,33400,ford,2019,54397.072
1682,34000,ford,2019,51523.398
1683,17500,ford,2019,54984.356999999996
1684,14100,ford,2019,39053.648
1685,30000,ford,2019,30659.495
1686,16500,ford,2019,56028.598
1687,30600,ford,2019,24813.998
1688,12800,ford,2019,39846.885
1689,26000,ford,2019,37037.570999999996
1690,46000,ford,2019,61532.987
1691,28500,ford,2019,26562.981
1692,24300,ford,2019,30188.058
1693,29000,ford,2019,46426.086
1694,15300,ford,2019,27983.728
1695,27900,ford,2019,21814.822
1696,24700,ford,2019,43574.938
1697,14400,ford,2019,28173.59
1698,15000,ford,2019,39681.158
1699,17200,ford,2014,154586.28399999999
1700,12800,ford,2019,36778.522
1701,46900,ford,2020,1190.66
1702,2800,ford,2013,178193.532
1703,16200,ford,2019,40369.81
1704,25200,ford,2020,11.263
1705,34800,ford,2019,55151.693
1706,52000,ford,2019,55553.943
1707,26000,ford,2017,160776.107
1708,40600,ford,2019,63024.53
1709,55000,ford,2019,26659.521
1710,5000,ford,2015,129704.708
1711,36400,ford,2019,58915.144
1712,7500,ford,2015,148293.485
1713,14700,ford,2019,72047.802
1714,43900,ford,2020,3361.201
1715,6400,ford,2013,147468.068
1716,41100,ford,2019,57603.809
1717,23000,ford,2013,142848.629
1718,13900,ford,2019,59497.602
1719,19000,ford,2012,305349.584
1720,34800,ford,2019,56689.897
1721,22000,ford,2012,243990.369
1722,16300,ford,2019,59603.796
1723,18800,ford,2019,25478.515
1724,13000,ford,2012,323709.883
1725,40900,ford,2019,67462.152
1726,47000,ford,2019,59627.931
1727,12800,ford,2017,54324.667
1728,25500,ford,2019,48028.65
1729,17800,ford,2019,42920.075
1730,25700,ford,2019,28685.252
1731,17200,ford,2019,47677.888
1732,35000,ford,2019,18574.296
1733,28800,ford,2019,35359.384
1734,39200,ford,2019,70179.753
1735,13600,ford,2019,79249.686
1736,24200,ford,2019,83006.701
1737,46900,ford,2019,66610.991
1738,26500,ford,2019,18880.006
1739,24700,ford,2019,66979.452
1740,12600,ford,2017,24255.675
1741,31800,ford,2019,42784.919
1742,24500,ford,2019,36855.754
1743,26000,ford,2019,53840.358
1744,21000,ford,2017,52689.923
1745,22500,ford,2019,54250.653
1746,7700,ford,2017,137115.762
1747,23100,ford,2019,37830.808
1748,9200,ford,2017,93085.477
1749,19600,ford,2019,53618.316
1750,11700,ford,2016,38299.027
1751,27300,ford,2019,50297.34
1752,14300,ford,2016,111709.652
1753,23600,ford,2019,25349.795
1754,6200,ford,2016,146332.114
1755,22400,ford,2019,82654.33
1756,5700,ford,2016,160805.069
1757,23600,ford,2019,24868.704
1758,4600,ford,2016,227839.22699999998
1759,37500,ford,2019,3832.638
1760,10700,ford,2016,160166.296
1761,31900,ford,2019,34667.514
1762,31600,ford,2019,26215.436999999998
1763,12600,ford,2018,64963.375
1764,5300,ford,2013,230394.319
1765,3900,ford,2018,584.067
1766,13000,ford,2015,95986.504
1767,11800,ford,2018,60945.702
1768,24600,ford,2019,33190.452
1769,14500,ford,2014,114568.845
1770,24300,ford,2018,42133.274
1771,12300,ford,2018,61394.613
1772,14800,ford,2016,48792.925
1773,17100,ford,2018,50781.649
1774,6800,ford,2016,107247.895
1775,20300,ford,2018,30617.661
1776,26300,ford,2018,18888.051
1777,22500,ford,2016,81130.607
1778,41200,ford,2019,41251.542
1779,20400,ford,2017,96214.982
1780,49900,ford,2019,8101.315
1781,12100,ford,2017,51944.956
1782,24000,ford,2016,64956.939
1783,9500,ford,2017,173078.521
1784,9000,ford,2017,155189.65899999999
1785,9800,ford,2017,152615.259
1786,7800,ford,2017,174941.743
1787,17200,ford,2017,147994.211
1788,18800,ford,2017,122699.122
1789,9800,ford,2014,237446.566
1790,7000,ford,2013,168565.276
1791,44000,ford,2019,27246.806
1792,23400,ford,2019,22239.597999999998
1793,30700,ford,2019,8447.25
1794,15600,ford,2019,53822.659
1795,22600,ford,2019,22994.219
1796,22900,ford,2019,26910.525
1797,22800,ford,2019,20920.218
1798,22700,ford,2019,30413.318
1799,23000,ford,2019,15658.788
1800,22700,ford,2019,30485.722999999998
1801,23000,ford,2019,13518.818
1802,34400,ford,2019,28077.05
1803,36500,ford,2016,86863.474
1804,23100,ford,2019,25499.432
1805,23300,ford,2019,17328.93
1806,22600,ford,2019,23470.483
1807,4500,ford,2016,158687.625
1808,23000,ford,2019,17563.844
1809,8000,ford,2014,172441.357
1810,11500,ford,2019,16305.606
1811,9400,ford,2017,69277.104
1812,23000,ford,2019,17143.895
1813,2800,ford,2012,279324.009
1814,22600,ford,2019,22897.679
1815,23000,ford,2019,14456.865
1816,5200,ford,2016,135699.842
1817,19200,ford,2017,167802.61
1818,10100,ford,2017,73357.528
1819,6200,ford,2015,167271.63999999998
1820,14000,ford,2016,177525.797
1821,5000,ford,2015,222872.244
1822,9200,ford,2016,78992.246
1823,14700,ford,2016,156919.334
1824,3000,ford,2014,140658.78
1825,30200,ford,2015,107886.668
1826,3800,ford,2013,94791.01699999999
1827,3200,ford,2013,1608998.391
1828,21500,ford,2015,23301.538
1829,4900,ford,2016,91848.156
1830,23000,ford,2017,145213.859
1831,11200,ford,2014,156587.88
1832,10400,ford,2014,129769.068
1833,13200,ford,2014,160603.944
1834,5200,ford,2013,185725.261
1835,10500,ford,2015,137648.341
1836,11900,ford,2013,133595.27
1837,21200,ford,2014,209440.312
1838,23500,ford,2013,128864.81
1839,4700,ford,2013,190816.137
1840,11100,ford,2014,231219.736
1841,22000,ford,2015,86092.763
1842,14000,ford,2013,77888.472
1843,9200,ford,2013,176462.248
1844,23300,ford,2019,45935.341
1845,21700,ford,2012,184230.5
1846,11200,ford,2012,108028.26
1847,11300,ford,2018,67848.312
1848,4200,ford,2015,128771.488
1849,10900,ford,2018,84054.16
1850,42300,ford,2019,56112.265999999996
1851,10500,ford,2014,192579.601
1852,43400,ford,2019,60104.195
1853,12500,ford,2016,162423.723
1854,15900,ford,2019,41898.36
1855,42500,ford,2019,58950.542
1856,15000,ford,2015,220439.436
1857,24700,ford,2019,51156.546
1858,15500,ford,2015,210949.554
1859,49000,ford,2019,35418.917
1860,29000,ford,2017,68046.219
1861,16800,ford,2019,21166.395
1862,51000,ford,2019,40014.221
1863,16500,ford,2019,29692.486
1864,10000,ford,2016,26860.646
1865,27900,ford,2019,46535.498
1866,23700,ford,2019,37866.206
1867,20000,ford,2012,39550.829
1868,45600,ford,2019,57354.414
1869,6000,ford,2012,208965.657
1870,15600,ford,2019,46128.421
1871,25000,ford,2017,52218.486
1872,28500,ford,2019,35076.2
1873,8000,ford,2014,372916.321
1874,19990,ford,2016,38287.764
1875,34400,ford,2019,68392.154
1876,30999,ford,2016,10054.641
1877,41000,ford,2019,76421.064
1878,27999,ford,2016,17216.3
1879,42000,ford,2019,63722.836
1880,8000,ford,2013,403587.07899999997
1881,29795,ford,2016,11705.475
1882,24700,ford,2019,14168.854
1883,13995,ford,2016,169130.035
1884,2900,ford,2015,92260.06
1885,35400,ford,2019,58192.703
1886,24549,ford,2016,72310.069
1887,8900,ford,2014,85441.118
1888,15800,ford,2019,42858.933
1889,18500,ford,2016,73714.726
1890,32000,ford,2019,27851.79
1891,28300,ford,2019,38802.644
1892,10500,ford,2019,22731.952
1893,24970,ford,2016,80260.138
1894,13800,ford,2019,62693.076
1895,2580,ford,2012,165252.345
1896,59975,ford,2019,114.239
1897,2500,ford,2012,158679.58
1898,28990,ford,2016,25462.425
1899,50000,ford,2019,47463.890999999996
1900,33800,ford,2014,161310.295
1901,59975,ford,2019,279.966
1902,2500,ford,2013,269591.168
1903,46999,ford,2016,27282.204
1904,16700,ford,2019,59365.664
1905,34700,ford,2013,124345.129
1906,28900,ford,2019,39895.155
1907,30800,ford,2016,26984.539
1908,27100,ford,2019,46165.428
1909,13388,ford,2012,183137.989
1910,26000,ford,2019,31846.936999999998
1911,17900,ford,2016,44955.46
1912,23400,ford,2019,40204.083
1913,29800,ford,2016,29552.503
1914,23700,ford,2019,22701.381
1915,1725,ford,2012,255478.629
1916,33995,ford,2016,44036.721
1917,23500,ford,2019,48604.672
1918,32500,ford,2019,38654.616
1919,2500,ford,2016,104583.391
1920,39000,ford,2019,13522.036
1921,11000,ford,2018,14294.356
1922,32500,ford,2019,38818.734
1923,800,ford,2012,208621.331
1924,26900,ford,2019,51026.217
1925,11200,ford,2016,176983.56399999998
1926,21000,ford,2018,10974.989
1927,32000,ford,2019,28748.003
1928,7300,ford,2016,177397.077
1929,12800,ford,2018,63336.676
1930,24190,ford,2018,6464.9619999999995
1931,29100,ford,2019,33875.886
1932,29000,ford,2017,77729.181
1933,17300,ford,2016,110483.594
1934,19888,ford,2018,54820.239
1935,31000,ford,2019,21882.4
1936,37200,ford,2017,72334.204
1937,8600,ford,2016,116824.663
1938,24857,ford,2018,54408.335
1939,23500,ford,2019,50669.019
1940,26100,ford,2018,51727.741
1941,10800,ford,2016,42886.286
1942,20995,ford,2018,58948.933
1943,29300,ford,2019,27353.0
1944,33100,ford,2018,25679.64
1945,13800,ford,2016,65605.366
1946,19498,ford,2018,64903.842
1947,14900,ford,2019,65172.545
1948,8700,ford,2016,49452.615
1949,20600,ford,2019,54649.685
1950,5000,ford,2018,11808.451
1951,19995,ford,2018,68334.23
1952,14900,ford,2019,65438.03
1953,19500,ford,2016,66343.897
1954,24500,ford,2019,21177.658
1955,15000,ford,2018,62339.096
1956,26985,ford,2018,22563.007
1957,31000,ford,2019,15673.269
1958,24300,ford,2017,49906.353
1959,16800,ford,2019,60797.674
1960,17200,ford,2018,52155.735
1961,34995,ford,2018,16767.389
1962,24300,ford,2019,47151.745
1963,26400,ford,2017,82556.181
1964,16800,ford,2019,61143.609
1965,15500,ford,2018,30328.041
1966,19440,ford,2018,69619.821
1967,16700,ford,2019,59515.301
1968,29000,ford,2017,47175.88
1969,16100,ford,2019,55098.596
1970,17200,ford,2018,52997.242
1971,20950,ford,2018,65635.937
1972,46200,ford,2017,152438.269
1973,29400,ford,2019,40242.699
1974,2825,ford,2014,585370.29
1975,32999,ford,2018,11071.529
1976,6600,ford,2014,129400.607
1977,50200,ford,2017,148679.645
1978,28300,ford,2019,24836.524
1979,12000,ford,2017,168405.985
1980,32999,ford,2018,26056.146
1981,12600,ford,2014,77534.492
1982,5200,ford,2017,104848.876
1983,20500,ford,2019,57811.37
1984,1200,ford,2012,269307.984
1985,35999,ford,2018,22001.466
1986,41000,ford,2019,14859.115
1987,33100,ford,2017,165730.218
1988,23500,ford,2019,20653.124
1989,18799,ford,2015,221604.35199999998
1990,33999,ford,2018,11135.889
1991,35000,ford,2019,23103.631
1992,26100,ford,2017,93511.862
1993,15400,ford,2019,50078.515999999996
1994,25998,ford,2015,41406.006
1995,31831,ford,2018,22620.931
1996,40400,ford,2019,21676.448
1997,15400,ford,2013,199488.647
1998,13500,ford,2019,56352.007
1999,25995,ford,2015,63569.981
2000,27990,ford,2018,7259.808
2001,23985,ford,2015,83481.356
2002,27995,ford,2018,6727.229
2003,13995,ford,2015,91235.127
2004,29988,ford,2018,7581.608
2005,12995,ford,2015,165405.2
2006,21687,ford,2018,11438.381
2007,25200,ford,2016,162417.287
2008,29590,ford,2015,6299.235
2009,28999,ford,2018,25019.95
2010,13942,ford,2015,100630.078
2011,15300,ford,2018,61737.33
2012,35400,ford,2020,1079.639
2013,32700,ford,2016,98916.493
2014,13995,ford,2015,118890.619
2015,1850,ford,2014,271607.245
2016,15800,ford,2012,132845.476
2017,36000,ford,2016,137809.241
2018,15495,ford,2015,77833.766
2019,21500,ford,2012,19291.91
2020,7200,ford,2016,103154.599
2021,17589,ford,2015,46292.539
2022,31700,ford,2015,203873.172
2023,31790,ford,2015,43708.485
2024,18100,ford,2015,171432.514
2025,14495,ford,2015,88137.802
2026,15000,ford,2020,18871.961
2027,26400,ford,2015,137081.973
2028,27990,ford,2015,30780.17
2029,19700,ford,2015,116441.721
2030,15300,ford,2015,95970.414
2031,22000,ford,2014,110084.562
2032,23999,ford,2015,13515.6
2033,16488,ford,2015,72540.156
2034,12784,ford,2015,107862.533
2035,23400,ford,2015,103193.215
2036,9705,ford,2017,116454.593
2037,25999,ford,2015,63341.503
2038,34977,ford,2015,74882.86
2039,19000,ford,2015,65449.293
2040,15995,ford,2015,111725.742
2041,13487,ford,2015,154859.814
2042,18707,ford,2015,112177.871
2043,15290,ford,2015,122176.197
2044,15600,ford,2015,87408.925
2045,47000,ford,2019,40067.318
2046,16080,ford,2015,51154.937
2047,50000,ford,2019,26556.545
2048,15268,ford,2015,119646.849
2049,47500,ford,2019,44839.612
2050,18497,ford,2015,54723.699
2051,10000,ford,2019,32168.737
2052,19995,ford,2015,77417.035
2053,49000,ford,2019,36271.687
2054,17150,ford,2015,107949.419
2055,45000,ford,2019,46323.11
2056,14295,ford,2015,95560.119
2057,49000,ford,2019,29684.441
2058,16190,ford,2015,115564.816
2059,49000,ford,2019,31060.136
2060,17899,ford,2015,63006.831
2061,26000,ford,2019,30101.172
2062,14000,ford,2015,127802.87
2063,15500,ford,2019,19940.337
2064,16888,ford,2015,90633.361
2065,28000,ford,2019,19557.395
2066,8305,ford,2014,101835.219
2067,21822,ford,2015,57989.969
2068,15500,ford,2019,41528.29
2069,12500,ford,2015,209794.292
2070,15995,ford,2015,38419.702
2071,16000,ford,2019,24875.14
2072,38200,ford,2018,75156.39
2073,12995,ford,2015,105135.278
2074,14488,ford,2015,103074.149
2075,17500,ford,2016,149900.876
2076,21995,ford,2015,57327.061
2077,8500,ford,2015,190639.147
2078,16593,ford,2015,115160.957
2079,13000,ford,2017,54158.94
2080,14247,ford,2015,98419.312
2081,23500,ford,2017,67965.769
2082,16999,ford,2015,33795.436
2083,25000,ford,2017,72409.827
2084,20159,ford,2015,72852.302
2085,31000,ford,2017,1.609
2086,22500,ford,2018,39817.923
2087,29500,ford,2017,78369.563
2088,59900,ford,2020,3478.658
2089,24000,ford,2017,81856.266
2090,20500,ford,2017,113799.743
2091,27200,ford,2019,47275.638
2092,24900,ford,2018,53409.146
2093,24500,ford,2017,83803.156
2094,34000,ford,2018,82255.298
2095,28000,ford,2017,64820.174
2096,27000,ford,2017,89170.78
2097,34000,ford,2018,16543.738
2098,42500,ford,2017,137212.302
2099,33000,ford,2018,11678.122
2100,10200,ford,2018,150200.15
2101,25600,ford,2019,59800.094
2102,16300,ford,2018,111793.31999999999
2103,26500,ford,2016,55798.511
2104,36500,ford,2018,38858.959
2105,25900,ford,2019,52768.764
2106,22500,ford,2016,109378.211
2107,29000,ford,2018,30072.21
2108,825,ford,2012,125617.848
2109,10500,ford,2016,87289.859
2110,32000,ford,2018,51909.558
2111,27700,ford,2015,148604.022
2112,4000,ford,2015,146000.66
2113,38800,ford,2018,56677.025
2114,26200,ford,2015,207662.367
2115,19500,ford,2018,80425.865
2116,11700,ford,2015,84215.06
2117,34000,ford,2018,34442.254
2118,38600,ford,2019,26739.971
2119,21500,ford,2015,66440.437
2120,38500,ford,2018,59618.277
2121,38500,ford,2018,55561.988
2122,12000,ford,2017,21444.752
2123,30500,ford,2018,91449.124
2124,11300,ford,2016,77360.72
2125,29500,ford,2018,19744.039
2126,16100,ford,2014,156584.662
2127,32500,ford,2018,20461.653
2128,29000,ford,2019,20537.275999999998
2129,30000,ford,2018,32101.159
2130,26000,ford,2019,52224.922
2131,26000,ford,2018,34780.144
2132,18500,ford,2019,28567.795
2133,12000,ford,2017,118818.21399999999
2134,30000,ford,2018,25375.539
2135,14700,ford,2019,46931.312
2136,25000,ford,2017,256123.838
2137,26550,ford,2018,24611.264
2138,27000,ford,2019,49035.884
2139,34000,ford,2016,211992.186
2140,27500,ford,2018,41986.855
2141,25500,ford,2018,35570.163
2142,13500,ford,2019,50212.063
2143,4000,ford,2015,181511.29
2144,25700,ford,2018,30664.322
2145,29000,ford,2015,175601.433
2146,30500,ford,2018,38709.322
2147,30000,ford,2018,11209.903
2148,9000,ford,2014,190409.06
2149,19000,ford,2018,58157.305
2150,25800,ford,2019,54612.678
2151,26500,ford,2018,62538.612
2152,29300,ford,2019,58229.71
2153,6300,ford,2018,59817.793
2154,25400,ford,2019,63180.603
2155,26000,ford,2018,53660.15
2156,7000,ford,2017,93143.401
2157,25900,ford,2018,54836.329
2158,9700,ford,2019,43154.989
2159,27000,ford,2018,65288.393
2160,9100,ford,2019,84239.19499999999
2161,28000,ford,2018,49267.58
2162,25700,ford,2019,35428.570999999996
2163,27500,ford,2018,59117.878
2164,9400,ford,2019,52249.057
2165,25500,ford,2018,69840.254
2166,20500,ford,2019,55825.864
2167,21500,ford,2018,70022.071
2168,12800,ford,2019,60685.044
2169,23900,ford,2018,66977.843
2170,9400,ford,2019,48247.474
2171,26900,ford,2018,66767.064
2172,25500,ford,2019,33166.317
2173,27000,ford,2018,53861.275
2174,9300,ford,2019,51978.745
2175,14400,ford,2018,61380.132
2176,19000,ford,2019,64321.384
2177,14000,ford,2018,81275.417
2178,13600,ford,2019,50535.472
2179,19200,ford,2018,66533.759
2180,13600,ford,2019,51549.142
2181,18600,ford,2018,61590.911
2182,13700,ford,2019,49027.839
2183,18200,ford,2018,66884.521
2184,13800,ford,2019,50107.478
2185,22000,ford,2018,50841.182
2186,13700,ford,2019,50490.42
2187,28000,ford,2018,35686.011
2188,13800,ford,2019,47088.994
2189,18600,ford,2018,67829.004
2190,13700,ford,2019,49677.875
2191,13700,ford,2019,49249.881
2192,13800,ford,2019,47478.372
2193,17700,ford,2019,20654.733
2194,13900,ford,2019,47679.497
2195,13900,ford,2019,44184.748999999996
2196,50500,ford,2018,120612.249
2197,13600,ford,2019,51735.786
2198,55000,ford,2018,59927.205
2199,13800,ford,2019,47216.105
2200,56000,ford,2018,40821.939
2201,13800,ford,2019,48356.886
2202,45800,ford,2018,17977.357
2203,13800,ford,2019,49721.318
2204,5500,nissan,2018,50250.679
2205,14400,nissan,2020,17261.352
2206,11450,nissan,2018,56916.765999999996
2207,11000,nissan,2018,59074.435
2208,11450,nissan,2018,53800.133
2209,11000,nissan,2018,59191.892
2210,11200,nissan,2018,57105.019
2211,11400,nissan,2018,54133.195999999996
2212,11450,nissan,2018,57652.079
2213,11050,nissan,2018,56395.45
2214,11400,nissan,2018,56192.716
2215,11050,nissan,2018,56253.858
2216,10850,nissan,2018,64335.865
2217,10900,nissan,2018,62454.943999999996
2218,10450,nissan,2018,66900.611
2219,10800,nissan,2018,65092.095
2220,10850,nissan,2018,64353.564
2221,10800,nissan,2018,66092.893
2222,10850,nissan,2018,63045.447
2223,10800,nissan,2018,65129.102
2224,10900,nissan,2018,62438.854
2225,10400,nissan,2018,72937.579
2226,10500,nissan,2018,70041.379
2227,10800,nissan,2018,66022.097
2228,10800,nissan,2018,64894.188
2229,11200,nissan,2019,35911.271
2230,11100,nissan,2019,35888.745
2231,12200,nissan,2019,59526.564
2232,4000,nissan,2019,1.609
2233,9000,nissan,2019,44426.099
2234,14900,nissan,2019,42664.244
2235,4600,nissan,2019,50517.773
2236,6400,nissan,2019,29444.7
2237,10400,nissan,2019,43029.487
2238,7800,nissan,2019,25473.688
2239,12300,nissan,2019,51389.851
2240,10900,nissan,2019,49938.533
2241,8500,nissan,2019,36236.289
2242,7300,nissan,2019,50418.015
2243,5900,nissan,2019,45558.835
2244,20000,nissan,2017,134250.133
2245,11200,nissan,2018,67980.25
2246,14400,nissan,2018,73582.788
2247,16500,nissan,2018,79138.665
2248,13400,nissan,2017,73734.034
2249,12500,nissan,2017,59281.996
2250,6500,nissan,2013,167887.887
2251,19800,nissan,2018,54928.042
2252,8800,nissan,2018,55930.449
2253,12800,nissan,2018,52543.504
2254,8800,nissan,2018,56052.733
2255,3500,nissan,2019,48429.291
2256,750,nissan,2018,59674.592
2257,10800,nissan,2017,67141.961
2258,22300,nissan,2017,27666.755
2259,8300,nissan,2018,69289.976
2260,8300,nissan,2018,76443.59
2261,8000,nissan,2018,84586.739
2262,15200,nissan,2018,19515.561
2263,6700,nissan,2017,100208.52
2264,7500,nissan,2017,120448.131
2265,10500,nissan,2017,95748.372
2266,8400,nissan,2017,94173.161
2267,7000,nissan,2015,39253.164
2268,25500,nissan,2020,16600.053
2269,4100,nissan,2017,60528.971
2270,13900,nissan,2020,24392.44
2271,1900,nissan,2015,147863.882
2272,14700,nissan,2017,50197.582
2273,1900,nissan,2013,231720.135
2274,18800,nissan,2017,25134.189
2275,7800,nissan,2018,88197.335
2276,13500,nissan,2016,85294.699
2277,8000,nissan,2018,90514.295
2278,3300,nissan,2013,161262.025
2279,7200,nissan,2017,87074.253
2280,8000,nissan,2017,87077.471
2281,1280,nissan,2012,260941.184
2282,14000,nissan,2018,60586.895
2283,3500,nissan,2015,162795.402
2284,600,nissan,2012,331682.478
2285,12500,nissan,2018,69487.883
2286,5800,nissan,2013,169894.31
2287,8000,nissan,2018,86729.927
2288,2200,nissan,2015,118071.63799999999
2289,8300,nissan,2018,78803.993
2290,7500,nissan,2016,124703.936
2291,8000,nissan,2018,81851.439
2292,3500,nissan,2012,173344.006
2293,8000,nissan,2018,85434.682
2294,2000,nissan,2012,257423.91
2295,7800,nissan,2018,82947.168
2296,8000,nissan,2018,87999.428
2297,18500,nissan,2019,29945.099
2298,8000,nissan,2018,83111.286
2299,18300,nissan,2019,38690.014
2300,7500,nissan,2018,104881.056
2301,29800,nissan,2019,60173.382
2302,21100,nissan,2020,31531.573
2303,16200,nissan,2019,54902.298
2304,6998,nissan,2015,70234.459
2305,14700,nissan,2020,24757.683
2306,19000,nissan,2020,424.776
2307,7500,nissan,2016,93524.734
2308,7998,nissan,2015,101239.889
2309,10999,nissan,2015,69635.911
2310,2900,nissan,2012,189610.99599999998
2311,8495,nissan,2015,72474.187
2312,19925,nissan,2016,68924.733
2313,9500,nissan,2018,68836.238
2314,12750,nissan,2015,39628.061
2315,22800,nissan,2015,57766.318
2316,11621,nissan,2015,20659.56
2317,11590,nissan,2015,102868.197
2318,4700,nissan,2012,161027.111
2319,11390,nissan,2015,61066.377
2320,14500,nissan,2017,13961.293
2321,12000,nissan,2020,18637.047
2322,15000,nissan,2020,23040.88
2323,7500,nissan,2016,31734.307
2324,28000,nissan,2018,47552.386
2325,17500,nissan,2018,63248.181
2326,18000,nissan,2018,56236.159
2327,13200,nissan,2018,57714.83
2328,17000,nissan,2018,71476.607
2329,6700,nissan,2012,149608.038
2330,23300,nissan,2018,59281.996
2331,26800,nissan,2018,54070.445
2332,18200,nissan,2018,45066.481
2333,18700,nissan,2018,66557.894
2334,12900,nissan,2016,158251.586
2335,16000,nissan,2018,63713.182
2336,19400,nissan,2020,33803.481
2337,10900,nissan,2018,46467.92
2338,15800,nissan,2018,46059.234
2339,19800,nissan,2020,23893.65
2340,19000,nissan,2018,66123.46399999999
2341,18000,nissan,2020,20511.532
2342,19800,nissan,2020,23380.379
2343,19700,nissan,2020,25632.979
2344,20100,nissan,2020,17497.875
2345,19700,nissan,2019,50155.748
2346,23400,nissan,2019,26143.032
2347,23300,nissan,2019,29182.433
2348,17500,nissan,2019,41293.376
2349,17100,nissan,2019,49920.834
2350,15800,nissan,2019,66430.783
2351,13600,nissan,2019,70171.708
2352,14400,nissan,2019,47537.905
2353,19800,nissan,2019,39103.527
2354,17200,nissan,2019,47724.549
2355,20300,nissan,2019,30340.913
2356,20500,nissan,2019,23282.23
2357,16500,nissan,2019,68163.67599999999
2358,16000,nissan,2019,59706.772
2359,14600,nissan,2019,42529.087999999996
2360,16300,nissan,2019,38895.966
2361,15400,nissan,2019,49486.404
2362,15800,nissan,2019,52249.057
2363,15800,nissan,2019,36921.723
2364,21400,nissan,2018,27557.343
2365,15300,nissan,2019,33455.937
2366,20100,nissan,2019,52323.070999999996
2367,11300,nissan,2019,43330.37
2368,10700,nissan,2019,65709.951
2369,16000,nissan,2018,71973.788
2370,16600,nissan,2019,31040.828
2371,15800,nissan,2019,38865.395
2372,11600,nissan,2019,53690.721
2373,15000,nissan,2017,46529.062
2374,17600,nissan,2019,34791.407
2375,36300,nissan,2017,26104.416
2376,15600,nissan,2019,42487.254
2377,14000,nissan,2017,44714.11
2378,16600,nissan,2019,30863.838
2379,12600,nissan,2017,19045.733
2380,20900,nissan,2019,35034.366
2381,12700,nissan,2017,28540.442
2382,15600,nissan,2019,43774.454
2383,18900,nissan,2019,32997.372
2384,15700,nissan,2019,40204.083
2385,21900,nissan,2019,34228.257
2386,21700,nissan,2019,38395.567
2387,14600,nissan,2016,50789.694
2388,12000,nissan,2019,40644.949
2389,21000,nissan,2019,33190.452
2390,12500,nissan,2017,78462.885
2391,15900,nissan,2019,49307.805
2392,11800,nissan,2017,96794.222
2393,9900,nissan,2019,64335.865
2394,10600,nissan,2018,63085.672
2395,10100,nissan,2018,72533.72
2396,13300,nissan,2018,63148.423
2397,10100,nissan,2018,74628.638
2398,10300,nissan,2018,64187.837
2399,10300,nissan,2018,66295.627
2400,10300,nissan,2018,65402.632
2401,24000,nissan,2018,50765.559
2402,10400,nissan,2018,62366.449
